x1,y1,z1,x2,y2,z2,width,height
216.50635094610968,0.0,124.99999999999999,1.5308084989341916e-14,0.0,250.0,20.0,20.0
223.40816008085307,249.5766811701536,112.19979505011553,14.53620722761903,249.5766811701536,249.57703956781705,20.0,20.0
216.50635094610968,0.0,124.99999999999999,223.40816008085307,249.5766811701536,112.19979505011553,20.0,20.0
216.50635094610968,0.0,124.99999999999999,14.53620722761903,249.5766811701536,249.57703956781705,20.0,20.0
1.5308084989341916e-14,0.0,250.0,-216.50635094610962,0.0,125.00000000000009,20.0,20.0
14.53620722761903,249.5766811701536,249.57703956781705,-208.87195285323406,249.5766811701536,137.37724451770157,20.0,20.0
1.5308084989341916e-14,0.0,250.0,14.53620722761903,249.5766811701536,249.57703956781705,20.0,20.0
1.5308084989341916e-14,0.0,250.0,-208.87195285323406,249.5766811701536,137.37724451770157,20.0,20.0
-216.50635094610962,0.0,125.00000000000009,-216.5063509461097,0.0,-124.99999999999993,20.0,20.0
-208.87195285323406,249.5766811701536,137.37724451770157,-223.40816008085307,249.5766811701536,-112.19979505011553,20.0,20.0
-216.50635094610962,0.0,125.00000000000009,-208.87195285323406,249.5766811701536,137.37724451770157,20.0,20.0
-216.50635094610962,0.0,125.00000000000009,-223.40816008085307,249.5766811701536,-112.19979505011553,20.0,20.0
-216.5063509461097,0.0,-124.99999999999993,-4.5924254968025744e-14,0.0,-250.0,20.0,20.0
-223.40816008085307,249.5766811701536,-112.19979505011553,-14.536207227619059,249.5766811701536,-249.57703956781705,20.0,20.0
-216.5063509461097,0.0,-124.99999999999993,-223.40816008085307,249.5766811701536,-112.19979505011553,20.0,20.0
-216.5063509461097,0.0,-124.99999999999993,-14.536207227619059,249.5766811701536,-249.57703956781705,20.0,20.0
-4.5924254968025744e-14,0.0,-250.0,216.5063509461096,0.0,-125.00000000000011,20.0,20.0
-14.536207227619059,249.5766811701536,-249.57703956781705,208.871952853234,249.5766811701536,-137.37724451770166,20.0,20.0
-4.5924254968025744e-14,0.0,-250.0,-14.536207227619059,249.5766811701536,-249.57703956781705,20.0,20.0
-4.5924254968025744e-14,0.0,-250.0,208.871952853234,249.5766811701536,-137.37724451770166,20.0,20.0
216.5063509461096,0.0,-125.00000000000011,216.50635094610968,0.0,124.99999999999999,20.0,20.0
208.871952853234,249.5766811701536,-137.37724451770166,223.40816008085307,249.5766811701536,112.19979505011553,20.0,20.0
216.5063509461096,0.0,-125.00000000000011,208.871952853234,249.5766811701536,-137.37724451770166,20.0,20.0
216.5063509461096,0.0,-125.00000000000011,223.40816008085307,249.5766811701536,112.19979505011553,20.0,20.0
223.40816008085307,249.5766811701536,112.19979505011553,14.53620722761903,249.5766811701536,249.57703956781705,20.0,20.0
229.5540267200685,499.1533623403072,99.01994150978918,29.023228531307577,499.1533623403072,248.30958943548575,20.0,20.0
223.40816008085307,249.5766811701536,112.19979505011553,229.5540267200685,499.1533623403072,99.01994150978918,20.0,20.0
223.40816008085307,249.5766811701536,112.19979505011553,29.023228531307577,499.1533623403072,248.30958943548575,20.0,20.0
14.53620722761903,249.5766811701536,249.57703956781705,-208.87195285323406,249.5766811701536,137.37724451770157,20.0,20.0
29.023228531307577,499.1533623403072,248.30958943548575,-200.53079818876088,499.1533623403072,149.28964792569664,20.0,20.0
14.53620722761903,249.5766811701536,249.57703956781705,29.023228531307577,499.1533623403072,248.30958943548575,20.0,20.0
14.53620722761903,249.5766811701536,249.57703956781705,-200.53079818876088,499.1533623403072,149.28964792569664,20.0,20.0
-208.87195285323406,249.5766811701536,137.37724451770157,-223.40816008085307,249.5766811701536,-112.19979505011553,20.0,20.0
-200.53079818876088,499.1533623403072,149.28964792569664,-229.55402672006852,499.1533623403072,-99.01994150978913,20.0,20.0
-208.87195285323406,249.5766811701536,137.37724451770157,-200.53079818876088,499.1533623403072,149.28964792569664,20.0,20.0
-208.87195285323406,249.5766811701536,137.37724451770157,-229.55402672006852,499.1533623403072,-99.01994150978913,20.0,20.0
-223.40816008085307,249.5766811701536,-112.19979505011553,-14.536207227619059,249.5766811701536,-249.57703956781705,20.0,20.0
-229.55402672006852,499.1533623403072,-99.01994150978913,-29.023228531307716,499.1533623403072,-248.30958943548572,20.0,20.0
-223.40816008085307,249.5766811701536,-112.19979505011553,-229.55402672006852,499.1533623403072,-99.01994150978913,20.0,20.0
-223.40816008085307,249.5766811701536,-112.19979505011553,-29.023228531307716,499.1533623403072,-248.30958943548572,20.0,20.0
-14.536207227619059,249.5766811701536,-249.57703956781705,208.871952853234,249.5766811701536,-137.37724451770166,20.0,20.0
-29.023228531307716,499.1533623403072,-248.30958943548572,200.5307981887608,499.1533623403072,-149.28964792569673,20.0,20.0
-14.536207227619059,249.5766811701536,-249.57703956781705,-29.023228531307716,499.1533623403072,-248.30958943548572,20.0,20.0
-14.536207227619059,249.5766811701536,-249.57703956781705,200.5307981887608,499.1533623403072,-149.28964792569673,20.0,20.0
208.871952853234,249.5766811701536,-137.37724451770166,223.40816008085307,249.5766811701536,112.19979505011553,20.0,20.0
200.5307981887608,499.1533623403072,-149.28964792569673,229.5540267200685,499.1533623403072,99.01994150978918,20.0,20.0
208.871952853234,249.5766811701536,-137.37724451770166,200.5307981887608,499.1533623403072,-149.28964792569673,20.0,20.0
208.871952853234,249.5766811701536,-137.37724451770166,229.5540267200685,499.1533623403072,99.01994150978918,20.0,20.0
229.5540267200685,499.1533623403072,99.01994150978918,29.023228531307577,499.1533623403072,248.30958943548575,20.0,20.0
234.9231551964771,748.7300435104607,85.50503583141717,43.412044416732606,748.7300435104607,246.201938253052,20.0,20.0
229.5540267200685,499.1533623403072,99.01994150978918,234.9231551964771,748.7300435104607,85.50503583141717,20.0,20.0
229.5540267200685,499.1533623403072,99.01994150978918,43.412044416732606,748.7300435104607,246.201938253052,20.0,20.0
29.023228531307577,499.1533623403072,248.30958943548575,-200.53079818876088,499.1533623403072,149.28964792569664,20.0,20.0
43.412044416732606,748.7300435104607,246.201938253052,-191.51111077974448,748.7300435104607,160.69690242163486,20.0,20.0
29.023228531307577,499.1533623403072,248.30958943548575,43.412044416732606,748.7300435104607,246.201938253052,20.0,20.0
29.023228531307577,499.1533623403072,248.30958943548575,-191.51111077974448,748.7300435104607,160.69690242163486,20.0,20.0
-200.53079818876088,499.1533623403072,149.28964792569664,-229.55402672006852,499.1533623403072,-99.01994150978913,20.0,20.0
