x1,y1,z1,x2,y2,z2,width,height
216.50635094610968,0.0,124.99999999999999,1.5308084989341916e-14,0.0,250.0,0.937716501987109,0.937716501987109
226.89385491773928,248.97989880347376,104.97227539006613,22.53827027801635,248.97989880347376,248.98198001637607,0.937716501987109,0.937716501987109
216.50635094610968,0.0,124.99999999999999,226.89385491773928,248.97989880347376,104.97227539006613,0.937716501987109,0.937716501987109
216.50635094610968,0.0,124.99999999999999,22.53827027801635,248.97989880347376,248.98198001637607,0.937716501987109,0.937716501987109
1.5308084989341916e-14,0.0,250.0,-216.50635094610962,0.0,125.00000000000009,0.937716501987109,0.937716501987109
22.53827027801635,248.97989880347376,248.98198001637607,-204.3555846397229,248.97989880347376,144.00970462631003,0.937716501987109,0.937716501987109
1.5308084989341916e-14,0.0,250.0,22.53827027801635,248.97989880347376,248.98198001637607,0.937716501987109,0.937716501987109
1.5308084989341916e-14,0.0,250.0,-204.3555846397229,248.97989880347376,144.00970462631003,0.937716501987109,0.937716501987109
-216.50635094610962,0.0,125.00000000000009,-216.5063509461097,0.0,-124.99999999999993,0.937716501987109,0.937716501987109
-204.3555846397229,248.97989880347376,144.00970462631003,-226.89385491773925,248.97989880347376,-104.97227539006614,0.937716501987109,0.937716501987109
-216.50635094610962,0.0,125.00000000000009,-204.3555846397229,248.97989880347376,144.00970462631003,0.937716501987109,0.937716501987109
-216.50635094610962,0.0,125.00000000000009,-226.89385491773925,248.97989880347376,-104.97227539006614,0.937716501987109,0.937716501987109
-216.5063509461097,0.0,-124.99999999999993,-4.5924254968025744e-14,0.0,-250.0,0.937716501987109,0.937716501987109
-226.89385491773925,248.97989880347376,-104.97227539006614,-22.53827027801638,248.97989880347376,-248.98198001637607,0.937716501987109,0.937716501987109
-216.5063509461097,0.0,-124.99999999999993,-226.89385491773925,248.97989880347376,-104.97227539006614,0.937716501987109,0.937716501987109
-216.5063509461097,0.0,-124.99999999999993,-22.53827027801638,248.97989880347376,-248.98198001637607,0.937716501987109,0.937716501987109
-4.5924254968025744e-14,0.0,-250.0,216.5063509461096,0.0,-125.00000000000011,0.937716501987109,0.937716501987109
-22.53827027801638,248.97989880347376,-248.98198001637607,204.35558463972288,248.97989880347376,-144.00970462631005,0.937716501987109,0.937716501987109
