x1,y1,z1,x2,y2,z2,width,height
216.50635094610968,0.0,124.99999999999999,1.5308084989341916e-14,0.0,250.0,33.333333333333336,33.333333333333336
223.40816008085307,249.5766811701536,112.19979505011553,14.53620722761903,249.5766811701536,249.57703956781705,33.333333333333336,33.333333333333336
216.50635094610968,0.0,124.99999999999999,223.40816008085307,249.5766811701536,112.19979505011553,33.333333333333336,33.333333333333336
216.50635094610968,0.0,124.99999999999999,14.53620722761903,249.5766811701536,249.57703956781705,33.333333333333336,33.333333333333336
1.5308084989341916e-14,0.0,250.0,-216.50635094610962,0.0,125.00000000000009,33.333333333333336,33.333333333333336
14.53620722761903,249.5766811701536,249.57703956781705,-208.87195285323406,249.5766811701536,137.37724451770157,33.333333333333336,33.333333333333336
1.5308084989341916e-14,0.0,250.0,14.53620722761903,249.5766811701536,249.57703956781705,33.333333333333336,33.333333333333336
1.5308084989341916e-14,0.0,250.0,-208.87195285323406,249.5766811701536,137.37724451770157,33.333333333333336,33.333333333333336
-216.50635094610962,0.0,125.00000000000009,-216.5063509461097,0.0,-124.99999999999993,33.333333333333336,33.333333333333336
-208.87195285323406,249.5766811701536,137.37724451770157,-223.40816008085307,249.5766811701536,-112.19979505011553,33.333333333333336,33.333333333333336
-216.50635094610962,0.0,125.00000000000009,-208.87195285323406,249.5766811701536,137.37724451770157,33.333333333333336,33.333333333333336
-216.50635094610962,0.0,125.00000000000009,-223.40816008085307,249.5766811701536,-112.19979505011553,33.333333333333336,33.333333333333336
-216.5063509461097,0.0,-124.99999999999993,-4.5924254968025744e-14,0.0,-250.0,33.333333333333336,33.333333333333336
-223.40816008085307,249.5766811701536,-112.19979505011553,-14.536207227619059,249.5766811701536,-249.57703956781705,33.333333333333336,33.333333333333336
-216.5063509461097,0.0,-124.99999999999993,-223.40816008085307,249.5766811701536,-112.19979505011553,33.333333333333336,33.333333333333336
-216.5063509461097,0.0,-124.99999999999993,-14.536207227619059,249.5766811701536,-249.57703956781705,33.333333333333336,33.333333333333336
-4.5924254968025744e-14,0.0,-250.0,216.5063509461096,0.0,-125.00000000000011,33.333333333333336,33.333333333333336
-14.536207227619059,249.5766811701536,-249.57703956781705,208.871952853234,249.5766811701536,-137.37724451770166,33.333333333333336,33.333333333333336
-4.5924254968025744e-14,0.0,-250.0,-14.536207227619059,249.5766811701536,-249.57703956781705,33.333333333333336,33.333333333333336
-4.5924254968025744e-14,0.0,-250.0,208.871952853234,249.5766811701536,-137.37724451770166,33.333333333333336,33.333333333333336
216.5063509461096,0.0,-125.00000000000011,216.50635094610968,0.0,124.99999999999999,33.333333333333336,33.333333333333336
208.871952853234,249.5766811701536,-137.37724451770166,223.40816008085307,249.5766811701536,112.19979505011553,33.333333333333336,33.333333333333336
216.5063509461096,0.0,-125.00000000000011,208.871952853234,249.5766811701536,-137.37724451770166,33.333333333333336,33.333333333333336
216.5063509461096,0.0,-125.00000000000011,223.40816008085307,249.5766811701536,112.19979505011553,33.333333333333336,33.333333333333336
223.40816008085307,249.5766811701536,112.19979505011553,14.53620722761903,249.5766811701536,249.57703956781705,33.333333333333336,33.333333333333336
229.5540267200685,499.1533623403072,99.01994150978918,29.023228531307577,499.1533623403072,248.30958943548575,33.333333333333336,33.333333333333336
223.40816008085307,249.5766811701536,112.19979505011553,229.5540267200685,499.1533623403072,99.01994150978918,33.333333333333336,33.333333333333336
223.40816008085307,249.5766811701536,112.19979505011553,29.023228531307577,499.1533623403072,248.30958943548575,33.333333333333336,33.333333333333336
14.53620722761903,249.5766811701536,249.57703956781705,-208.87195285323406,249.5766811701536,137.37724451770157,33.333333333333336,33.333333333333336
29.023228531307577,499.1533623403072,248.30958943548575,-200.53079818876088,499.1533623403072,149.28964792569664,33.333333333333336,33.333333333333336
14.53620722761903,249.5766811701536,249.57703956781705,29.023228531307577,499.1533623403072,248.30958943548575,33.333333333333336,33.333333333333336
14.53620722761903,249.5766811701536,249.57703956781705,-200.53079818876088,499.1533623403072,149.28964792569664,33.333333333333336,33.333333333333336
-208.87195285323406,249.5766811701536,137.37724451770157,-223.40816008085307,249.5766811701536,-112.19979505011553,33.333333333333336,33.333333333333336
-200.53079818876088,499.1533623403072,149.28964792569664,-229.55402672006852,499.1533623403072,-99.01994150978913,33.333333333333336,33.333333333333336
-208.87195285323406,249.5766811701536,137.37724451770157,-200.53079818876088,499.1533623403072,149.28964792569664,33.333333333333336,33.333333333333336
-208.87195285323406,249.5766811701536,137.37724451770157,-229.55402672006852,499.1533623403072,-99.01994150978913,33.333333333333336,33.333333333333336
-223.40816008085307,249.5766811701536,-112.19979505011553,-14.536207227619059,249.5766811701536,-249.57703956781705,33.333333333333336,33.333333333333336
-229.55402672006852,499.1533623403072,-99.01994150978913,-29.023228531307716,499.1533623403072,-248.30958943548572,33.333333333333336,33.333333333333336
-223.40816008085307,249.5766811701536,-112.19979505011553,-229.55402672006852,499.1533623403072,-99.01994150978913,33.333333333333336,33.333333333333336
-223.40816008085307,249.5766811701536,-112.19979505011553,-29.023228531307716,499.1533623403072,-248.30958943548572,33.333333333333336,33.333333333333336
-14.536207227619059,249.5766811701536,-249.57703956781705,208.871952853234,249.5766811701536,-137.37724451770166,33.333333333333336,33.333333333333336
-29.023228531307716,499.1533623403072,-248.30958943548572,200.5307981887608,499.1533623403072,-149.28964792569673,33.333333333333336,33.333333333333336
-14.536207227619059,249.5766811701536,-249.57703956781705,-29.023228531307716,499.1533623403072,-248.30958943548572,33.333333333333336,33.333333333333336
